restaurant_id,restaurant_name,City,Locality,Cuisines,price_range,Votes,avg_cost_for_two,Rating,cuisine_count,primary_cuisine,country,is_rated,service_score
18380891,Sai Bajaj Restaurant,New Delhi,Vivek Vihar,Chinese| North Indian,1,35,300,3.6,1,Chinese| North Indian,India,1,1
18458629,The Chimney Bar-Be-Que,New Delhi,Vivek Vihar,North Indian| Chinese,2,26,500,3.6,1,North Indian| Chinese,India,1,0
6240,Urban Punjab,New Delhi,Vivek Vihar,North Indian| Chinese,2,168,600,3.6,1,North Indian| Chinese,India,1,0
18420428,Cheese Bitez Pizza,New Delhi,Vivek Vihar,Fast Food,1,0,200,3.2,1,Fast Food,India,0,0
18418262,Goyal Sweets,New Delhi,Vivek Vihar,Mithai| Bakery,1,0,150,3.2,1,Mithai| Bakery,India,0,0
18418276,Gulati's Takeaway,New Delhi,Vivek Vihar,North Indian| Chinese| Mughlai,2,0,500,3.2,1,North Indian| Chinese| Mughlai,India,0,0
18421469,Jyoti Sweets,New Delhi,Vivek Vihar,Mithai,1,0,300,3.2,1,Mithai,India,0,0
18421467,Momos Hi Momos,New Delhi,Vivek Vihar,Chinese,1,0,150,3.2,1,Chinese,India,0,0
18446390,New Bhappe Di Hatti,New Delhi,Vivek Vihar,Fast Food,1,0,100,3.2,1,Fast Food,India,0,0
18421471,Oven Fresh,New Delhi,Vivek Vihar,Bakery,1,0,300,3.2,1,Bakery,India,0,0
18377897,Rupa Ice Cream Parlour,New Delhi,Vivek Vihar,Desserts,1,1,300,1.0,1,Desserts,India,1,0
18419871,Scoopers 'n' Bakers,New Delhi,Vivek Vihar,Bakery,1,0,200,3.2,1,Bakery,India,0,0
18420424,South Indian Food Plaza,New Delhi,Vivek Vihar,South Indian,1,0,250,3.2,1,South Indian,India,0,0
18377901,Super Snacks,New Delhi,Vivek Vihar,North Indian| South Indian,1,0,300,3.2,1,North Indian| South Indian,India,0,0
18291232,Unique Pastry,New Delhi,Vivek Vihar,Bakery| Desserts,1,0,250,3.2,1,Bakery| Desserts,India,0,0
18445361,Veg Food Express,New Delhi,Vivek Vihar,North Indian,1,0,400,3.2,1,North Indian,India,0,0
1613,Chintamani's Namkeen,New Delhi,Vivek Vihar,Chinese| Fast Food| North Indian| South Indian| Street Food| Mithai,1,29,350,2.4,1,Chinese| Fast Food| North Indian| South Indian| Street Food| Mithai,India,1,0
18216911,Deltasious,New Delhi,Vivek Vihar,North Indian| Chinese| Bakery,1,64,400,2.2,1,North Indian| Chinese| Bakery,India,1,1
310440,Tandoori Junction,New Delhi,Vivek Vihar,North Indian| Chinese,1,10,300,2.4,1,North Indian| Chinese,India,1,1
4740,Apni Rasoi,New Delhi,Wazirpur,North Indian,1,19,300,2.6,1,North Indian,India,1,0
2044,Haldiram Bhujiawala,New Delhi,Wazirpur,Street Food| North Indian| South Indian| Mithai,1,35,400,3.4,1,Street Food| North Indian| South Indian| Mithai,India,1,0
306064,Meghraj Food Court,New Delhi,Wazirpur,North Indian| Street Food| Mithai,1,24,250,3.0,1,North Indian| Street Food| Mithai,India,1,0
6553,Meghraj Sweets,New Delhi,Wazirpur,Mithai| Street Food| North Indian,1,8,150,3.2,1,Mithai| Street Food| North Indian,India,1,0
18363089,Chill Out,New Delhi,Wazirpur,Ice Cream,1,0,200,3.2,1,Ice Cream,India,0,0
18294257,Chilli Chinese,New Delhi,Wazirpur,Chinese,1,0,200,3.2,1,Chinese,India,0,0
349,"34, Chowringhee Lane",New Delhi,West End Mall| Janak Puri,Fast Food,1,86,350,3.4,1,Fast Food,India,1,0
3455,Subway,New Delhi,West End Mall| Janak Puri,American| Fast Food| Salad| Healthy Food,2,152,500,2.1,1,American| Fast Food| Salad| Healthy Food,India,1,1
1115,The Golden Dragon,New Delhi,West Gate Mall| Rajouri Garden,Chinese| Seafood| Japanese,3,178,1500,3.5,1,Chinese| Seafood| Japanese,India,1,1
311506,KFC,New Delhi,West Patel Nagar,American| Fast Food,2,86,500,3.4,1,American| Fast Food,India,1,1
3974,Mitra Da Dhaba,New Delhi,West Patel Nagar,North Indian,1,216,400,3.5,1,North Indian,India,1,0
18163893,Mr. Sub,New Delhi,West Patel Nagar,Fast Food,1,83,400,3.7,1,Fast Food,India,1,1
313093,Kennedy's,New Delhi,West Patel Nagar,Chinese| Fast Food,1,491,400,4.1,1,Chinese| Fast Food,India,1,1
18384135,Keventers,New Delhi,Worldmark 1| Aerocity,Beverages,1,5,400,3.1,1,Beverages,India,1,0
18337772,Street Foods by Punjab Grill,New Delhi,Worldmark 1| Aerocity,Street Food| North Indian,2,17,600,3.2,1,Street Food| North Indian,India,1,0
18316173,Subway,New Delhi,Worldmark 1| Aerocity,American| Fast Food| Salad| Healthy Food,2,25,500,3.1,1,American| Fast Food| Salad| Healthy Food,India,1,1
18336491,Wow! Momo,New Delhi,Worldmark 1| Aerocity,Chinese,1,8,350,3.1,1,Chinese,India,1,0
18306524,Biryani Blues,New Delhi,Worldmark 1| Aerocity,Biryani| Hyderabadi,3,22,1000,3.6,1,Biryani| Hyderabadi,India,1,0
18390311,Asia Seven Express,New Delhi,Worldmark 1| Aerocity,Chinese,2,3,500,1.0,1,Chinese,India,1,0
18446491,Bikanervala,New Delhi,Worldmark 1| Aerocity,North Indian| South Indian| Fast Food| Street Food| Chinese| Beverages| Desserts| Mithai,2,3,550,1.0,1,North Indian| South Indian| Fast Food| Street Food| Chinese| Beverages| Desserts| Mithai,India,1,0
18334400,Cafe Huddle,New Delhi,Worldmark 1| Aerocity,Fast Food,2,3,600,1.0,1,Fast Food,India,1,0
18474934,Chai Garam,New Delhi,Worldmark 1| Aerocity,Tea| Fast Food,1,1,300,1.0,1,Tea| Fast Food,India,1,0
18416747,Dolce Gelato,New Delhi,Worldmark 1| Aerocity,Ice Cream| Beverages| Fast Food,1,0,300,3.2,1,Ice Cream| Beverages| Fast Food,India,0,0
18415376,GoGourmet,New Delhi,Worldmark 1| Aerocity,Healthy Food| Beverages,2,3,600,1.0,1,Healthy Food| Beverages,India,1,1
18446483,Karim's,New Delhi,Worldmark 1| Aerocity,Mughlai| North Indian,3,1,1000,1.0,1,Mughlai| North Indian,India,1,0
18409199,Khan Chacha,New Delhi,Worldmark 1| Aerocity,Mughlai| North Indian,2,2,650,1.0,1,Mughlai| North Indian,India,1,0
18446485,Pizza Hut Delivery,New Delhi,Worldmark 1| Aerocity,Italian| Pizza| Fast Food,2,0,800,3.2,1,Italian| Pizza| Fast Food,India,0,0
18439530,Foodhall,New Delhi,Worldmark 3| Aerocity,Bakery| Italian| Chinese| Mexican,2,3,700,1.0,1,Bakery| Italian| Chinese| Mexican,India,1,0
18279456,Eat Me,New Delhi,Yusuf Sarai,North Indian| Continental,2,33,600,2.7,1,North Indian| Continental,India,1,1
304475,EDC Mania,New Delhi,Yusuf Sarai,Fast Food,1,39,150,3.3,1,Fast Food,India,1,0
311971,Elegant China X-Press,New Delhi,Yusuf Sarai,Chinese,1,9,400,3.1,1,Chinese,India,1,0
1918,Gopala,New Delhi,Yusuf Sarai,Mithai| Street Food,1,28,250,3.3,1,Mithai| Street Food,India,1,0
3467,Green Chick Chop,New Delhi,Yusuf Sarai,Raw Meats| North Indian| Fast Food,1,30,350,3.1,1,Raw Meats| North Indian| Fast Food,India,1,0
18265698,Hangchuaa's Chinese Food Corner,New Delhi,Yusuf Sarai,Chinese,2,5,600,2.7,1,Chinese,India,1,0
7457,Madhuvan Chinese Fast Food,New Delhi,Yusuf Sarai,Chinese,1,52,300,2.7,1,Chinese,India,1,0
18175274,Momos House,New Delhi,Yusuf Sarai,Chinese,1,5,350,2.9,1,Chinese,India,1,0
3469,Punjab Restaurant,New Delhi,Yusuf Sarai,North Indian| Mughlai,2,46,600,3.2,1,North Indian| Mughlai,India,1,0
2605,Rhythm Restro-Bar,New Delhi,Yusuf Sarai,Mughlai| Chinese| North Indian,3,42,1000,3.0,1,Mughlai| Chinese| North Indian,India,1,1
4640,Say Cheese,New Delhi,Yusuf Sarai,Fast Food,1,128,400,2.7,1,Fast Food,India,1,1
928,Sona Restaurant,New Delhi,Yusuf Sarai,North Indian| Mughlai,1,30,450,3.2,1,North Indian| Mughlai,India,1,0
312756,Uraki,New Delhi,Yusuf Sarai,Asian,1,8,400,2.7,1,Asian,India,1,0
309505,Wah Ji Wah,New Delhi,Yusuf Sarai,North Indian,1,25,450,3.0,1,North Indian,India,1,0
9890,Annapurna Sweets,New Delhi,Yusuf Sarai,Mithai| Street Food,1,109,150,3.9,1,Mithai| Street Food,India,1,0
954,Karnataka,New Delhi,Yusuf Sarai,South Indian| North Indian| Chinese,2,334,500,3.7,1,South Indian| North Indian| Chinese,India,1,1
18357525,EDC Mania,New Delhi,Yusuf Sarai,Fast Food,1,2,150,1.0,1,Fast Food,India,1,0
18265700,Faeem Chicken Corner,New Delhi,Yusuf Sarai,Mughlai,1,3,300,1.0,1,Mughlai,India,1,0
18252382,Grills N Chills,New Delhi,Yusuf Sarai,Fast Food,1,0,350,3.2,1,Fast Food,India,0,0
18478967,Gupta Sweets,New Delhi,Yusuf Sarai,North Indian| South Indian| Mithai,1,0,300,3.2,1,North Indian| South Indian| Mithai,India,0,0
18311920,Khub Chand,New Delhi,Yusuf Sarai,Raw Meats,1,1,300,1.0,1,Raw Meats,India,1,0
18455876,OCD - Online Cake Delivery,New Delhi,Yusuf Sarai,Bakery| Desserts,1,1,200,1.0,1,Bakery| Desserts,India,1,0
18478987,Sher E Punjab,New Delhi,Yusuf Sarai,North Indian,1,1,450,1.0,1,North Indian,India,1,0
18479000,Shri Balaji,New Delhi,Yusuf Sarai,South Indian,1,0,200,3.2,1,South Indian,India,0,0
18478997,Sidhi Cafe,New Delhi,Yusuf Sarai,Street Food| Fast Food,1,0,100,3.2,1,Street Food| Fast Food,India,0,0
18492061,Al Hayat Bakers,New Delhi,Zakir Nagar,Bakery,1,0,200,3.2,1,Bakery,India,0,0
18349925,Al-Kausar's,New Delhi,Zakir Nagar,Chinese,1,0,200,3.2,1,Chinese,India,0,0
18492065,Alam Biryani Center,New Delhi,Zakir Nagar,Biryani,1,0,200,3.2,1,Biryani,India,0,0
310480,Bismillah Hotel,New Delhi,Zakir Nagar,Fast Food,1,1,150,1.0,1,Fast Food,India,1,0
18144471,Halal Pizza Star,New Delhi,Zakir Nagar,Pizza| Fast Food,1,0,450,3.2,1,Pizza| Fast Food,India,0,0
18466972,HTW Bakers,New Delhi,Zakir Nagar,Bakery| Desserts,1,0,350,3.2,1,Bakery| Desserts,India,0,0
18429376,Javed Bawarchi Restaurant,New Delhi,Zakir Nagar,Mughlai,2,0,600,3.2,1,Mughlai,India,0,0
18354968,Let's Eat,New Delhi,Zakir Nagar,Fast Food| Beverages,1,1,200,1.0,1,Fast Food| Beverages,India,1,0
18441542,Moonis Kada,New Delhi,Zakir Nagar,Mughlai| North Indian,2,0,500,3.2,1,Mughlai| North Indian,India,0,0
18445274,Motu N Patlu,New Delhi,Zakir Nagar,Lebanese| North Indian| Fast Food,1,0,250,3.2,1,Lebanese| North Indian| Fast Food,India,0,0
18168147,S.K. Fast Food,New Delhi,Zakir Nagar,Chinese,1,0,350,3.2,1,Chinese,India,0,0
18429375,Sufiyan Restaurant,New Delhi,Zakir Nagar,Mughlai,1,0,250,3.2,1,Mughlai,India,0,0
310479,The Relax Point,New Delhi,Zakir Nagar,North Indian,1,1,250,1.0,1,North Indian,India,1,0
18212160,Zareen's Dastarkhwan,New Delhi,Zakir Nagar,Awadhi,2,1,800,1.0,1,Awadhi,India,1,0
310063,Ali Baba Caves,Noida,Ansal Plaza Mall| Greater Noida,Cafe| Chinese,2,15,500,3.1,1,Cafe| Chinese,India,1,0
312214,Caf? Doo Ghoont,Noida,Ansal Plaza Mall| Greater Noida,Cafe,2,50,600,3.4,1,Cafe,India,1,1
309641,Knights Chaska,Noida,Ansal Plaza Mall| Greater Noida,North Indian| Chinese,2,6,800,2.9,1,North Indian| Chinese,India,1,1
306688,Thirsty Scholar Cafe,Noida,Ansal Plaza Mall| Greater Noida,Cafe,1,45,450,3.2,1,Cafe,India,1,0
18440427,Savoury Street,Noida,Ansal Plaza Mall| Greater Noida,North Indian| Continental| Italian,2,3,600,1.0,1,North Indian| Continental| Italian,India,1,0
312573,JSB Evergreen Snack & Sweets,Noida,Brahmaputra Shopping Complex,North Indian| Chinese| Fast Food| Street Food,1,47,300,3.1,1,North Indian| Chinese| Fast Food| Street Food,India,1,0
7983,221 B Baker Street,Noida,Brahmaputra Shopping Complex,Bakery,1,94,200,3.5,1,Bakery,India,1,1
302541,Kapoors Balle Balle,Noida,Brahmaputra Shopping Complex,North Indian| Chinese,1,331,400,3.7,1,North Indian| Chinese,India,1,1
7992,Lakshmi Coffee House,Noida,Brahmaputra Shopping Complex,South Indian,1,603,300,3.8,1,South Indian,India,1,0
3695,Geoffrey's,Noida,Centre Stage Mall| Sector 18,Asian| Continental| Italian| North Indian,4,579,2600,3.0,1,Asian| Continental| Italian| North Indian,India,1,1
4473,Haldiram's,Noida,Centre Stage Mall| Sector 18,North Indian| South Indian| Chinese| Street Food| Fast Food| Mithai| Desserts,2,169,600,3.5,1,North Indian| South Indian| Chinese| Street Food| Fast Food| Mithai| Desserts,India,1,0
3250,Maamouchee @ My Way,Noida,Centre Stage Mall| Sector 18,Italian| Lebanese| North Indian,3,278,1100,3.5,1,Italian| Lebanese| North Indian,India,1,2
718,Americana Kitchen and Bar,Noida,Centre Stage Mall| Sector 18,American| Tex-Mex| Italian| Mexican| North Indian,4,221,2000,2.4,1,American| Tex-Mex| Italian| Mexican| North Indian,India,1,1
18272361,Punjabi By Nature Quickie,Noida,DLF Mall of India| Sector 18|  Noida,North Indian| Mughlai,3,120,1100,3.4,1,North Indian| Mughlai,India,1,1
18372695,United Coffee House Rewind,Noida,DLF Mall of India| Sector 18|  Noida,North Indian| European| Asian| Mediterranean,3,215,1500,3.4,1,North Indian| European| Asian| Mediterranean,India,1,1
18265411,Wow! Momo,Noida,DLF Mall of India| Sector 18|  Noida,Tibetan| Chinese,1,212,350,2.7,1,Tibetan| Chinese,India,1,0
18303706,Oh So Stoned!,Noida,DLF Mall of India| Sector 18|  Noida,Desserts,1,324,250,4.5,1,Desserts,India,1,0
18268698,The Big Chill Cakery,Noida,DLF Mall of India| Sector 18|  Noida,Bakery| Desserts,2,147,700,4.5,1,Bakery| Desserts,India,1,0
18264244,Barista,Noida,DLF Mall of India| Sector 18|  Noida,Cafe,2,23,650,3.5,1,Cafe,India,1,0
18277171,Big Wong XL,Noida,DLF Mall of India| Sector 18|  Noida,Chinese| Thai| Sushi,3,199,1500,3.9,1,Chinese| Thai| Sushi,India,1,2
18265419,Carl's Jr.,Noida,DLF Mall of India| Sector 18|  Noida,Burger| American| Fast Food,2,458,650,3.8,1,Burger| American| Fast Food,India,1,1
18233616,Chaayos,Noida,DLF Mall of India| Sector 18|  Noida,Cafe| Tea,1,124,400,3.9,1,Cafe| Tea,India,1,0
18366022,Chi Asian Cookhouse,Noida,DLF Mall of India| Sector 18|  Noida,Chinese| Thai| Asian| Japanese| Korean| Seafood,3,173,1400,3.9,1,Chinese| Thai| Asian| Japanese| Korean| Seafood,India,1,2
18273551,Costa Coffee,Noida,DLF Mall of India| Sector 18|  Noida,Cafe,2,64,600,3.7,1,Cafe,India,1,0
18272346,Dunkin' Donuts,Noida,DLF Mall of India| Sector 18|  Noida,Burger| Desserts| Fast Food,2,86,600,3.7,1,Burger| Desserts| Fast Food,India,1,0
18268925,Instapizza,Noida,DLF Mall of India| Sector 18|  Noida,Pizza| Fast Food,2,214,900,3.7,1,Pizza| Fast Food,India,1,1
18272379,Keventers,Noida,DLF Mall of India| Sector 18|  Noida,Beverages,1,169,400,3.8,1,Beverages,India,1,0
18272355,Pirates of Grill,Noida,DLF Mall of India| Sector 18|  Noida,North Indian| Continental| Mughlai| Asian,3,749,1800,3.9,1,North Indian| Continental| Mughlai| Asian,India,1,0
18268722,Pizza Hut,Noida,DLF Mall of India| Sector 18|  Noida,Italian| Pizza| Fast Food,3,173,1000,3.9,1,Italian| Pizza| Fast Food,India,1,0
18273556,PizzaExpress,Noida,DLF Mall of India| Sector 18|  Noida,Italian| Pizza,3,366,1600,3.9,1,Italian| Pizza,India,1,2
18272367,RollsKing,Noida,DLF Mall of India| Sector 18|  Noida,Fast Food,1,232,400,3.9,1,Fast Food,India,1,0
18258775,Taco Bell,Noida,DLF Mall of India| Sector 18|  Noida,Mexican| Fast Food,2,397,550,3.6,1,Mexican| Fast Food,India,1,1
18449092,The Frozen Factory,Noida,DLF Mall of India| Sector 18|  Noida,Ice Cream| Desserts,1,22,350,3.7,1,Ice Cream| Desserts,India,1,0
18461590,Theos,Noida,DLF Mall of India| Sector 18|  Noida,Bakery| Desserts,2,13,500,3.5,1,Bakery| Desserts,India,1,0
18254530,Wendy's,Noida,DLF Mall of India| Sector 18|  Noida,Burger| Fast Food,1,518,400,3.7,1,Burger| Fast Food,India,1,1
18336212,Zizo,Noida,DLF Mall of India| Sector 18|  Noida,Lebanese| Mediterranean| Middle Eastern| Arabian,3,67,1600,3.8,1,Lebanese| Mediterranean| Middle Eastern| Arabian,India,1,2
18268727,Cafe Delhi Heights,Noida,DLF Mall of India| Sector 18|  Noida,Continental| American| Cafe,3,567,1500,4.1,1,Continental| American| Cafe,India,1,1
18268712,Chili's Grill & Bar,Noida,DLF Mall of India| Sector 18|  Noida,Mexican| American| Italian,3,750,1500,4.1,1,Mexican| American| Italian,India,1,2
18272353,Made In Punjab,Noida,DLF Mall of India| Sector 18|  Noida,North Indian| Mughlai,3,322,1500,4.1,1,North Indian| Mughlai,India,1,1
18261140,Mamagoto,Noida,DLF Mall of India| Sector 18|  Noida,Asian| Thai| Chinese,3,428,1600,4.3,1,Asian| Thai| Chinese,India,1,2
18272357,Movenpick,Noida,DLF Mall of India| Sector 18|  Noida,Ice Cream| Desserts,2,91,650,4.0,1,Ice Cream| Desserts,India,1,1
18303688,Smaaash,Noida,DLF Mall of India| Sector 18|  Noida,North Indian| Thai| Continental,3,121,1350,4.0,1,North Indian| Thai| Continental,India,1,0
18268716,SodaBottleOpenerWala,Noida,DLF Mall of India| Sector 18|  Noida,Parsi| Iranian,3,617,1300,4.0,1,Parsi| Iranian,India,1,0
18264533,The Bento Cafe,Noida,DLF Mall of India| Sector 18|  Noida,Asian| Chinese| Japanese,2,316,750,4.2,1,Asian| Chinese| Japanese,India,1,1
2799,Earthen Oven - Fortune Inn Grazia,Noida,Fortune Inn Grazia| Sector 27| Noida,North Indian| Mughlai,3,67,1500,3.4,1,North Indian| Mughlai,India,1,1
2655,Fortune Deli -  Fortune Inn Grazia,Noida,Fortune Inn Grazia| Sector 27| Noida,Chinese,4,27,2000,3.2,1,Chinese,India,1,1
301392,Cafe Pipa,Noida,Ganga Shopping Complex| Sector 29,Cafe,1,96,350,3.4,1,Cafe,India,1,0
302727,Cook Du Kdu,Noida,Ganga Shopping Complex| Sector 29,North Indian| Chinese| Mughlai,2,112,650,3.1,1,North Indian| Chinese| Mughlai,India,1,1
311698,Green Chick Chop,Noida,Ganga Shopping Complex| Sector 29,Raw Meats| North Indian| Fast Food,1,12,350,2.6,1,Raw Meats| North Indian| Fast Food,India,1,1
307297,New Vishal's Kitchen,Noida,Ganga Shopping Complex| Sector 29,North Indian| Chinese,2,24,600,2.5,1,North Indian| Chinese,India,1,0
3154,Samarkand,Noida,Ganga Shopping Complex| Sector 29,North Indian| Mughlai| Chinese,3,129,1500,3.3,1,North Indian| Mughlai| Chinese,India,1,2
18357543,Mirchievous,Noida,Ganga Shopping Complex| Sector 29,North Indian,2,44,650,3.9,1,North Indian,India,1,1
3155,Pearls Regency,Noida,Ganga Shopping Complex| Sector 29,North Indian| Chinese| Thai,3,330,1200,3.7,1,North Indian| Chinese| Thai,India,1,0
18424581,The Feast Box,Noida,Ganga Shopping Complex| Sector 29,Chinese| Thai| Fast Food,2,3,600,1.0,1,Chinese| Thai| Fast Food,India,1,1
18421057,Imperfecto,Noida,Gardens Galleria| Sector 38 Noida,Mediterranean| Italian| Continental| Spanish| North Indian,3,299,1800,3.4,1,Mediterranean| Italian| Continental| Spanish| North Indian,India,1,1
18233620,Chaayos,Noida,Gardens Galleria| Sector 38 Noida,Cafe| Tea,1,46,400,3.6,1,Cafe| Tea,India,1,1
300605,Dunkin' Donuts,Noida,Gardens Galleria| Sector 38 Noida,Burger| Desserts| Fast Food,2,481,600,3.7,1,Burger| Desserts| Fast Food,India,1,1
18279442,The Smoke Factory,Noida,Gardens Galleria| Sector 38 Noida,North Indian| Italian| Chinese,4,240,2000,3.8,1,North Indian| Italian| Chinese,India,1,1
18279455,Turquoise Cottage - TC Original 1997,Noida,Gardens Galleria| Sector 38 Noida,Continental| American| Italian| Mediterranean,3,240,1900,3.8,1,Continental| American| Italian| Mediterranean,India,1,1
18424873,Baskin Robbins,Noida,Gardens Galleria| Sector 38 Noida,Ice Cream,1,0,300,3.0,1,Ice Cream,India,0,0
18381672,Cafe Coffee Day,Noida,Gardens Galleria| Sector 38 Noida,Cafe,1,3,450,1.0,1,Cafe,India,1,0
18382336,Dolce Gelato,Noida,Gardens Galleria| Sector 38 Noida,Ice Cream| Beverages| Fast Food,1,1,300,1.0,1,Ice Cream| Beverages| Fast Food,India,1,0
18424874,Dunkin' Donuts,Noida,Gardens Galleria| Sector 38 Noida,Burger| Desserts| Fast Food,2,1,600,1.0,1,Burger| Desserts| Fast Food,India,1,0
18424872,Joost Juice Bar,Noida,Gardens Galleria| Sector 38 Noida,Beverages,1,0,300,3.0,1,Beverages,India,0,0
18424880,KFC,Noida,Gardens Galleria| Sector 38 Noida,American| Fast Food| Burger,2,2,500,1.0,1,American| Fast Food| Burger,India,1,1
18381675,Pizza Hut,Noida,Gardens Galleria| Sector 38 Noida,Italian| Pizza| Fast Food,3,0,1000,3.0,1,Italian| Pizza| Fast Food,India,0,0
18419893,Laat Saab,Noida,Gardens Galleria| Sector 38 Noida,North Indian| Mughlai,3,111,1300,4.1,1,North Indian| Mughlai,India,1,2
18289074,Starbucks,Noida,Gardens Galleria| Sector 38 Noida,Cafe,2,59,700,4.0,1,Cafe,India,1,0
18291236,Rocket Food,Noida,Golf Course,North Indian,2,0,500,3.0,1,North Indian,India,0,0
311614,Aim Cafe And Restaurant,Noida,Greater Noida,Japanese| Sushi,3,19,1200,3.3,1,Japanese| Sushi,India,1,1
18429395,Al-Swad,Noida,Greater Noida,North Indian| Chinese,1,6,400,2.5,1,North Indian| Chinese,India,1,1
3735,Anands,Noida,Greater Noida,Chinese| North Indian,2,36,500,2.6,1,Chinese| North Indian,India,1,1
9731,Bansiwala Restaurant,Noida,Greater Noida,North Indian,1,4,200,2.5,1,North Indian,India,1,1
302132,Cafe Coffee Day,Noida,Greater Noida,Cafe,1,24,450,2.8,1,Cafe,India,1,0
18258162,Food Tamasha & Co.,Noida,Greater Noida,North Indian,2,24,600,3.2,1,North Indian,India,1,1
302144,Grand Heritage Resort,Noida,Greater Noida,North Indian| Chinese,2,17,800,3.1,1,North Indian| Chinese,India,1,1
4471,Green Chick Chop,Noida,Greater Noida,Raw Meats| North Indian| Fast Food,1,20,350,3.2,1,Raw Meats| North Indian| Fast Food,India,1,0
18253392,Kafe Republic,Noida,Greater Noida,Fast Food,1,37,300,3.1,1,Fast Food,India,1,1
310790,Kar C Lounge & Restaurant,Noida,Greater Noida,Cafe| North Indian| Italian| Chinese,2,16,600,2.8,1,Cafe| North Indian| Italian| Chinese,India,1,0
8152,Kolkata Roll Point,Noida,Greater Noida,Fast Food,1,9,100,2.8,1,Fast Food,India,1,0
313035,Royal Awadh,Noida,Greater Noida,North Indian| Mughlai,2,9,500,3.0,1,North Indian| Mughlai,India,1,1
301509,Royal Rasoi,Noida,Greater Noida,North Indian| Mughlai,2,21,600,2.8,1,North Indian| Mughlai,India,1,0
312275,Royale Bakers,Noida,Greater Noida,Bakery| Fast Food| Desserts,1,18,250,2.8,1,Bakery| Fast Food| Desserts,India,1,1
302127,Sahi Darbar,Noida,Greater Noida,North Indian| Chinese,1,12,400,2.6,1,North Indian| Chinese,India,1,1
18322604,Taco Street,Noida,Greater Noida,Fast Food,2,4,500,2.9,1,Fast Food,India,1,0
18433889,The Noodle Co,Noida,Greater Noida,Thai| Chinese,2,8,900,3.1,1,Thai| Chinese,India,1,1
18232121,Veg Always,Noida,Greater Noida,North Indian| Chinese,2,25,600,2.7,1,North Indian| Chinese,India,1,1
307628,Yu Turn,Noida,Greater Noida,North Indian| Chinese| Thai,3,43,1000,2.9,1,North Indian| Chinese| Thai,India,1,2
18281980,Zaika,Noida,Greater Noida,North Indian| Mughlai| Chinese,2,10,600,2.5,1,North Indian| Mughlai| Chinese,India,1,0
8151,Zaika,Noida,Greater Noida,North Indian| Mughlai,2,50,600,2.8,1,North Indian| Mughlai,India,1,0
302139,Domino's Pizza,Noida,Greater Noida,Pizza| Fast Food,2,56,700,3.5,1,Pizza| Fast Food,India,1,0
18377927,Night Food Service,Noida,Greater Noida,Fast Food| North Indian| Chinese,1,80,350,3.8,1,Fast Food| North Indian| Chinese,India,1,0
313120,Uncle's Patty,Noida,Greater Noida,Fast Food,2,28,500,3.5,1,Fast Food,India,1,0
18361734,Baskin Robbins,Noida,Greater Noida,Ice Cream,1,3,300,1.0,1,Ice Cream,India,1,1
304338,Evergreen Food Point,Noida,Greater Noida,Mithai| Street Food,1,2,100,1.0,1,Mithai| Street Food,India,1,0
18440390,Food Plaza,Noida,Greater Noida,North Indian| Chinese,1,1,400,1.0,1,North Indian| Chinese,India,1,0
